交易 #,種類,信號,日期/時間,價格 USD,合約,獲利 USD,獲利 %,累計獲利 USD,累計獲利 %,最大交易獲利 USD,最大交易獲利 %,最大交易虧損 USD,最大交易虧損 %
95,多頭進場,Long,2022-02-06 23:45,42600,7.763922,-3641.28,-1.1,-42541.95,-5.96,791.92,0.24,4006.18,1.21
94,多頭出場,Close entry(s) order Long,2022-02-05 23:30,41558,10.852213,-2192.15,-0.48,-38900.68,-3.46,401.53,0.09,2669.64,0.59
94,多頭進場,Long,2022-02-05 21:15,41760,10.852213,-2192.15,-0.48,-38900.68,-3.46,401.53,0.09,2669.64,0.59
93,多頭出場,Close entry(s) order Long,2022-02-04 15:30,39544,5.925789,4533.23,1.97,-36708.53,7.72,6038.38,2.63,65.18,0.03
93,多頭進場,Long,2022-02-04 15:15,38779,5.925789,4533.23,1.97,-36708.53,7.72,6038.38,2.63,65.18,0.03
92,多頭出場,Close entry(s) order Long,2022-02-04 11:15,37828,12.883203,-2190.14,-0.45,-41241.76,-3.59,3401.17,0.69,2383.39,0.49
92,多頭進場,Long,2022-02-04 08:15,37998,12.883203,-2190.14,-0.45,-41241.76,-3.59,3401.17,0.69,2383.39,0.49
91,多頭出場,Close entry(s) order Long,2022-02-01 17:45,38790,6.749728,-1120.45,-0.43,-39051.61,-1.81,2220.66,0.84,1795.43,0.68
91,多頭進場,Long,2022-02-01 16:15,38956,6.749728,-1120.45,-0.43,-39051.61,-1.81,2220.66,0.84,1795.43,0.68
90,多頭出場,Stop Loss,2022-02-01 09:15,38667,13.160864,-4264.12,-0.83,-37931.16,-6.43,289.54,0.06,4264.12,0.83
90,多頭進場,Long,2022-02-01 09:15,38991,13.160864,-4264.12,-0.83,-37931.16,-6.43,289.54,0.06,4264.12,0.83
89,多頭出場,Close entry(s) order Long,2022-01-31 17:00,38352,8.806938,3417.09,1.02,-33667.04,5.43,4060.00,1.21,1118.48,0.33
89,多頭進場,Long,2022-01-31 16:15,37964,8.806938,3417.09,1.02,-33667.04,5.43,4060.00,1.21,1118.48,0.33
88,空頭出場,Close entry(s) order Short,2022-01-31 00:45,37173,9.539174,5389.63,1.5,-37084.13,9.37,5809.36,1.61,324.33,0.09
88,空頭進場,Short,2022-01-31 00:15,37738,9.539174,5389.63,1.5,-37084.13,9.37,5809.36,1.61,324.33,0.09
87,多頭出場,Close entry(s) order Long,2022-01-30 23:45,37960,10.443501,-2683.98,-0.67,-42473.76,-4.46,156.65,0.04,3247.93,0.81
87,多頭進場,Long,2022-01-30 23:15,38217,10.443501,-2683.98,-0.67,-42473.76,-4.46,156.65,0.04,3247.93,0.81
86,多頭出場,Close entry(s) order Long,2022-01-29 20:45,38522,11.916213,5386.13,1.19,-39789.78,9.82,7495.30,1.65,0,0
86,多頭進場,Long,2022-01-29 20:30,38070,11.916213,5386.13,1.19,-39789.78,9.82,7495.30,1.65,0,0
85,多頭出場,Close entry(s) order Long,2022-01-29 14:00,38194,12.454302,946.53,0.2,-45175.91,1.76,1095.98,0.23,684.99,0.14
85,多頭進場,Long,2022-01-29 13:45,38118,12.454302,946.53,0.2,-45175.91,1.76,1095.98,0.23,684.99,0.14
84,多頭出場,Close entry(s) order Long,2022-01-28 17:30,36949,5.948393,-1635.81,-0.74,-46122.44,-2.95,993.38,0.45,1808.31,0.82
84,多頭進場,Long,2022-01-28 16:00,37224,5.948393,-1635.81,-0.74,-46122.44,-2.95,993.38,0.45,1808.31,0.82
83,空頭出場,Close entry(s) order Short,2022-01-28 08:15,36722,7.877524,1614.89,0.56,-44486.63,3,1969.38,0.68,1567.63,0.54
83,空頭進場,Short,2022-01-28 07:00,36927,7.877524,1614.89,0.56,-44486.63,3,1969.38,0.68,1567.63,0.54
82,多頭出場,Short,2022-01-28 07:00,36927,6.884751,-3628.26,-1.41,-46101.52,-6.31,550.78,0.21,3628.26,1.41
82,多頭進場,Long,2022-01-28 03:15,37454,6.884751,-3628.26,-1.41,-46101.52,-6.31,550.78,0.21,3628.26,1.41
81,多頭出場,Close entry(s) order Long,2022-01-26 15:30,37920,7.469503,-2450.00,-0.86,-42473.26,-4.08,1060.67,0.37,3010.21,1.05
81,多頭進場,Long,2022-01-26 15:00,38248,7.469503,-2450.00,-0.86,-42473.26,-4.08,1060.67,0.37,3010.21,1.05
80,多頭出場,Close entry(s) order Long,2022-01-26 14:15,38500,7.711683,2128.42,0.72,-40023.26,3.68,2128.42,0.72,416.43,0.14
80,多頭進場,Long,2022-01-26 14:00,38224,7.711683,2128.42,0.72,-40023.26,3.68,2128.42,0.72,416.43,0.14
79,多頭出場,Close entry(s) order Long,2022-01-25 20:15,36899,5.63308,-1977.21,-0.94,-42151.69,-3.3,1701.19,0.81,2377.16,1.13
79,多頭進場,Long,2022-01-25 17:15,37250,5.63308,-1977.21,-0.94,-42151.69,-3.3,1701.19,0.81,2377.16,1.13
78,多頭出場,Close entry(s) order Long,2022-01-24 23:00,36381,3.571468,-3103.61,-2.33,-40174.48,-4.93,0,0,3350.04,2.52
78,多頭進場,Long,2022-01-24 21:00,37250,3.571468,-3103.61,-2.33,-40174.48,-4.93,0,0,3350.04,2.52
77,多頭出場,Close entry(s) order Long,2022-01-24 00:45,35819,6.44531,-3377.34,-1.44,-37070.87,-5.09,1488.87,0.64,3660.94,1.56
77,多頭進場,Long,2022-01-23 23:15,36343,6.44531,-3377.34,-1.44,-37070.87,-5.09,1488.87,0.64,3660.94,1.56
76,多頭出場,Close entry(s) order Long,2022-01-20 14:45,42781,12.844423,4251.50,0.78,-33693.53,6.85,4996.48,0.92,1143.15,0.21
76,多頭進場,Long,2022-01-20 13:45,42450,12.844423,4251.50,0.78,-33693.53,6.85,4996.48,0.92,1143.15,0.21
75,多頭出場,Close entry(s) order Long,2022-01-19 15:45,41965,9.421205,-5143.98,-1.28,-37945.03,-7.65,744.28,0.19,5473.72,1.37
75,多頭進場,Long,2022-01-19 14:45,42511,9.421205,-5143.98,-1.28,-37945.03,-7.65,744.28,0.19,5473.72,1.37
74,空頭出場,Close entry(s) order Short,2022-01-19 04:00,41737,12.466151,1159.35,0.22,-32801.05,1.76,3091.61,0.59,1520.87,0.29
74,空頭進場,Short,2022-01-19 03:45,41830,12.466151,1159.35,0.22,-32801.05,1.76,3091.61,0.59,1520.87,0.29
73,多頭出場,Stop Loss,2022-01-19 03:30,42026,13.639658,-5564.98,-0.96,-33960.41,-7.77,1227.57,0.21,5564.98,0.96
73,多頭進場,Long,2022-01-19 02:00,42434,13.639658,-5564.98,-0.96,-33960.41,-7.77,1227.57,0.21,5564.98,0.96
72,空頭出場,Close entry(s) order Short,2022-01-18 07:45,41994,16.602033,863.31,0.12,-28395.43,1.22,2606.52,0.37,5063.62,0.73
72,空頭進場,Short,2022-01-18 03:45,42046,16.602033,863.31,0.12,-28395.43,1.22,2606.52,0.37,5063.62,0.73
71,空頭出場,Close entry(s) order Short,2022-01-17 11:45,42676,14.982611,913.94,0.14,-29258.73,1.31,1138.68,0.18,284.67,0.04
71,空頭進場,Short,2022-01-17 11:30,42737,14.982611,913.94,0.14,-29258.73,1.31,1138.68,0.18,284.67,0.04
70,空頭出場,Close entry(s) order Short,2022-01-16 20:00,42834,14.918079,1447.05,0.23,-30172.67,2.12,1521.64,0.24,1148.69,0.18
70,空頭進場,Short,2022-01-16 19:15,42931,14.918079,1447.05,0.23,-30172.67,2.12,1521.64,0.24,1148.69,0.18
69,多頭出場,Close entry(s) order Long,2022-01-15 15:45,43312,12.437785,1293.53,0.24,-31619.72,1.93,1952.73,0.36,1592.04,0.3
69,多頭進場,Long,2022-01-15 14:45,43208,12.437785,1293.53,0.24,-31619.72,1.93,1952.73,0.36,1592.04,0.3
68,多頭出場,Stop Loss,2022-01-13 15:00,43803,13.576009,-5783.38,-0.96,-32913.25,-7.94,3081.75,0.51,5783.38,0.96
68,多頭進場,Long,2022-01-13 14:30,44229,13.576009,-5783.38,-0.96,-32913.25,-7.94,3081.75,0.51,5783.38,0.96
67,多頭出場,Close entry(s) order Long,2022-01-11 16:45,42827,7.13564,2404.71,0.79,-27129.87,3.41,3246.72,1.07,149.85,0.05
67,多頭進場,Long,2022-01-11 16:30,42490,7.13564,2404.71,0.79,-27129.87,3.41,3246.72,1.07,149.85,0.05
66,多頭出場,Close entry(s) order Long,2022-01-11 04:00,42312,10.163957,1351.81,0.32,-29534.58,1.96,2205.58,0.51,1016.40,0.24
66,多頭進場,Long,2022-01-11 02:30,42179,10.163957,1351.81,0.32,-29534.58,1.96,2205.58,0.51,1016.40,0.24
65,空頭出場,Close entry(s) order Short,2022-01-10 18:45,41604,4.558626,-4079.97,-2.2,-30886.39,-5.57,68.38,0.04,4531.27,2.44
65,空頭進場,Short,2022-01-10 17:45,40709,4.558626,-4079.97,-2.2,-30886.39,-5.57,68.38,0.04,4531.27,2.44
64,空頭出場,Stop Loss,2022-01-10 16:15,41945,5.630578,-7257.82,-3.17,-26806.42,-9.02,411.03,0.18,7257.82,3.17
64,空頭進場,Short,2022-01-10 15:15,40656,5.630578,-7257.82,-3.17,-26806.42,-9.02,411.03,0.18,7257.82,3.17
63,多頭出場,Close entry(s) order Long,2022-01-09 18:30,42241,12.229097,990.56,0.19,-19548.61,1.25,1540.87,0.3,3314.09,0.64
63,多頭進場,Long,2022-01-09 17:00,42160,12.229097,990.56,0.19,-19548.61,1.25,1540.87,0.3,3314.09,0.64
62,多頭出場,Close entry(s) order Long,2022-01-08 22:30,42304,7.225845,2377.30,0.78,-20539.16,3.08,2456.79,0.81,1647.49,0.54
62,多頭進場,Long,2022-01-08 21:45,41975,7.225845,2377.30,0.78,-20539.16,3.08,2456.79,0.81,1647.49,0.54
61,空頭出場,Stop Loss,2022-01-08 08:00,42169,7.724128,-5723.58,-1.79,-22916.47,-6.91,6395.58,2,6627.30,2.07
61,空頭進場,Short,2022-01-07 13:45,41428,7.724128,-5723.58,-1.79,-22916.47,-6.91,6395.58,2,6627.30,2.07
60,空頭出場,Close entry(s) order Short,2022-01-04 23:15,45923,7.218744,1970.72,0.59,-17192.89,2.44,2064.56,0.62,1530.37,0.46
60,空頭進場,Short,2022-01-04 19:30,46196,7.218744,1970.72,0.59,-17192.89,2.44,2064.56,0.62,1530.37,0.46
59,空頭出場,Stop Loss,2022-01-04 13:15,46791,17.087531,-5126.26,-0.65,-19163.60,-5.96,1281.56,0.16,5126.26,0.65
59,空頭進場,Short,2022-01-04 13:15,46491,17.087531,-5126.26,-0.65,-19163.60,-5.96,1281.56,0.16,5126.26,0.65
58,多頭出場,Close entry(s) order Long,2022-01-02 17:15,47572,16.348643,-4119.86,-0.53,-14037.34,-4.57,2697.53,0.35,4969.99,0.64
58,多頭進場,Long,2022-01-02 17:00,47824,16.348643,-4119.86,-0.53,-14037.34,-4.57,2697.53,0.35,4969.99,0.64
57,多頭出場,Close entry(s) order Long,2022-01-01 18:45,47493,13.507932,-5308.62,-0.82,-9917.49,-5.57,1013.09,0.16,5970.51,0.92
57,多頭進場,Long,2022-01-01 17:45,47886,13.507932,-5308.62,-0.82,-9917.49,-5.57,1013.09,0.16,5970.51,0.92
56,多頭出場,Close entry(s) order Long,2021-12-31 08:45,48386,10.58468,5271.17,1.04,-4608.87,5.85,6276.72,1.24,254.03,0.05
56,多頭進場,Long,2021-12-31 08:30,47888,10.58468,5271.17,1.04,-4608.87,5.85,6276.72,1.24,254.03,0.05
55,空頭出場,Close entry(s) order Short,2021-12-31 07:30,47040,15.344171,2854.02,0.39,-9880.04,3.27,2854.02,0.39,506.36,0.07
55,空頭進場,Short,2021-12-31 07:15,47226,15.344171,2854.02,0.39,-9880.04,3.27,2854.02,0.39,506.36,0.07
54,空頭出場,Stop Loss,2021-12-30 11:30,47387,12.991173,-8691.09,-1.43,-12734.06,-9.06,1740.82,0.29,8691.09,1.43
54,空頭進場,Short,2021-12-30 05:00,46718,12.991173,-8691.09,-1.43,-12734.06,-9.06,1740.82,0.29,8691.09,1.43
53,空頭出場,Close entry(s) order Short,2021-12-29 23:30,46397,12.196786,8976.83,1.56,-4042.96,10.32,12562.69,2.19,7183.91,1.25
53,空頭進場,Short,2021-12-29 19:45,47133,12.196786,8976.83,1.56,-4042.96,10.32,12562.69,2.19,7183.91,1.25
52,多頭出場,Close entry(s) order Long,2021-12-27 14:45,51613,14.389822,3093.81,0.42,-13019.79,3.69,4705.47,0.64,2489.44,0.34
52,多頭進場,Long,2021-12-27 13:30,51398,14.389822,3093.81,0.42,-13019.79,3.69,4705.47,0.64,2489.44,0.34
51,多頭出場,Close entry(s) order Long,2021-12-27 05:15,50953,15.848872,-348.68,-0.04,-16113.61,-0.41,1299.61,0.16,1030.18,0.13
51,多頭進場,Long,2021-12-27 04:45,50975,15.848872,-348.68,-0.04,-16113.61,-0.41,1299.61,0.16,1030.18,0.13
50,多頭出場,Close entry(s) order Long,2021-12-26 22:45,51150,11.807693,3743.04,0.62,-15764.93,4.65,5431.54,0.9,661.23,0.11
50,多頭進場,Long,2021-12-26 21:45,50833,11.807693,3743.04,0.62,-15764.93,4.65,5431.54,0.9,661.23,0.11
49,空頭出場,Stop Loss,2021-12-26 21:15,50350,17.959495,-4633.55,-0.52,-19507.97,-5.44,1400.84,0.16,4633.55,0.52
49,空頭進場,Short,2021-12-26 21:15,50092,17.959495,-4633.55,-0.52,-19507.97,-5.44,1400.84,0.16,4633.55,0.52
48,空頭出場,Close entry(s) order Short,2021-12-26 00:45,50343,14.325513,1131.72,0.16,-14874.42,1.35,1833.67,0.25,2650.22,0.37
48,空頭進場,Short,2021-12-26 00:00,50422,14.325513,1131.72,0.16,-14874.42,1.35,1833.67,0.25,2650.22,0.37
47,多頭出場,Close entry(s) order Long,2021-12-23 17:30,49229,14.208825,1676.64,0.24,-16006.14,2.04,2486.54,0.36,1193.54,0.17
47,多頭進場,Long,2021-12-23 17:00,49111,14.208825,1676.64,0.24,-16006.14,2.04,2486.54,0.36,1193.54,0.17
46,多頭出場,Close entry(s) order Long,2021-12-21 23:00,49274,12.549447,1129.45,0.18,-17682.78,1.39,1618.88,0.26,3187.56,0.52
46,多頭進場,Long,2021-12-21 21:45,49184,12.549447,1129.45,0.18,-17682.78,1.39,1618.88,0.26,3187.56,0.52
45,多頭出場,Close entry(s) order Long,2021-12-21 04:15,48336,8.851975,3425.71,0.81,-18812.23,4.41,4195.84,0.99,0,0
45,多頭進場,Long,2021-12-21 04:00,47949,8.851975,3425.71,0.81,-18812.23,4.41,4195.84,0.99,0,0
44,多頭出場,Close entry(s) order Long,2021-12-20 22:30,46884,10.402311,-4847.48,-0.98,-22237.94,-5.87,2059.66,0.42,5586.04,1.13
44,多頭進場,Long,2021-12-20 21:15,47350,10.402311,-4847.48,-0.98,-22237.94,-5.87,2059.66,0.42,5586.04,1.13
43,多頭出場,Close entry(s) order Long,2021-12-19 03:15,47452,13.188875,3495.05,0.56,-17390.46,4.42,4246.82,0.68,567.12,0.09
43,多頭進場,Long,2021-12-19 03:00,47187,13.188875,3495.05,0.56,-17390.46,4.42,4246.82,0.68,567.12,0.09
42,空頭出場,Long,2021-12-19 03:00,47187,15.086843,-10545.70,-1.5,-20885.52,-11.76,437.52,0.06,10892.70,1.55
42,空頭進場,Short,2021-12-19 01:30,46488,15.086843,-10545.70,-1.5,-20885.52,-11.76,437.52,0.06,10892.70,1.55
41,多頭出場,Close entry(s) order Long,2021-12-18 13:45,46838,12.866409,-6574.73,-1.08,-10339.81,-6.83,270.19,0.04,6870.66,1.13
41,多頭進場,Long,2021-12-18 11:00,47349,12.866409,-6574.73,-1.08,-10339.81,-6.83,270.19,0.04,6870.66,1.13
40,空頭出場,Close entry(s) order Short,2021-12-18 00:15,45923,7.776674,2675.18,0.74,-3765.08,2.86,5187.04,1.44,3281.76,0.91
40,空頭進場,Short,2021-12-17 22:15,46267,7.776674,2675.18,0.74,-3765.08,2.86,5187.04,1.44,3281.76,0.91
39,空頭出場,Close entry(s) order Short,2021-12-17 21:00,46163,9.561159,2619.76,0.59,-6440.25,2.88,2629.32,0.59,47.81,0.01
39,空頭進場,Short,2021-12-17 20:30,46437,9.561159,2619.76,0.59,-6440.25,2.88,2629.32,0.59,47.81,0.01
38,多頭出場,Close entry(s) order Long,2021-12-16 00:45,49130,4.563369,2103.71,0.95,-9060.01,2.37,3860.61,1.74,520.22,0.23
38,多頭進場,Long,2021-12-15 20:00,48669,4.563369,2103.71,0.95,-9060.01,2.37,3860.61,1.74,520.22,0.23
37,多頭出場,Stop Loss,2021-12-15 19:15,47963,5.767235,-5905.65,-2.09,-11163.73,-6.23,0,0,5905.65,2.09
37,多頭進場,Long,2021-12-15 19:15,48987,5.767235,-5905.65,-2.09,-11163.73,-6.23,0,0,5905.65,2.09
36,空頭出場,Close entry(s) order Short,2021-12-14 18:45,46604,8.513693,2085.85,0.52,-5258.08,2.25,3277.77,0.82,2417.89,0.61
36,空頭進場,Short,2021-12-14 16:00,46849,8.513693,2085.85,0.52,-5258.08,2.25,3277.77,0.82,2417.89,0.61
35,多頭出場,Close entry(s) order Long,2021-12-12 17:00,49926,12.958792,2280.75,0.35,-7343.93,2.52,2384.42,0.37,285.09,0.04
35,多頭進場,Long,2021-12-12 16:30,49750,12.958792,2280.75,0.35,-7343.93,2.52,2384.42,0.37,285.09,0.04
34,多頭出場,Close entry(s) order Long,2021-12-12 13:15,49776,11.956924,1960.94,0.33,-9624.68,2.22,2690.31,0.45,2056.59,0.35
34,多頭進場,Long,2021-12-12 12:30,49612,11.956924,1960.94,0.33,-9624.68,2.22,2690.31,0.45,2056.59,0.35
33,多頭出場,Close entry(s) order Long,2021-12-11 23:30,49399,10.351908,1811.58,0.36,-11585.61,2.09,1811.58,0.36,341.61,0.07
33,多頭進場,Long,2021-12-11 23:15,49224,10.351908,1811.58,0.36,-11585.61,2.09,1811.58,0.36,341.61,0.07
32,空頭出場,Close entry(s) order Short,2021-12-10 16:15,47724,5.952841,3119.29,1.09,-13397.20,3.74,4202.71,1.46,2178.74,0.76
32,空頭進場,Short,2021-12-10 15:00,48248,5.952841,3119.29,1.09,-13397.20,3.74,4202.71,1.46,2178.74,0.76
31,多頭出場,Stop Loss,2021-12-10 14:45,48887,7.861709,-6886.86,-1.76,-16516.49,-7.62,731.14,0.19,6886.86,1.76
31,多頭進場,Long,2021-12-10 13:45,49763,7.861709,-6886.86,-1.76,-16516.49,-7.62,731.14,0.19,6886.86,1.76
30,多頭出場,Close entry(s) order Long,2021-12-07 16:45,51354,10.892745,-6197.97,-1.1,-9629.63,-6.42,740.71,0.13,6535.65,1.16
30,多頭進場,Long,2021-12-07 15:45,51923,10.892745,-6197.97,-1.1,-9629.63,-6.42,740.71,0.13,6535.65,1.16
29,空頭出場,Close entry(s) order Short,2021-12-06 04:15,49237,7.785706,-3659.28,-0.96,-3431.66,-3.65,3168.78,0.83,4118.64,1.08
29,空頭進場,Short,2021-12-06 00:30,48767,7.785706,-3659.28,-0.96,-3431.66,-3.65,3168.78,0.83,4118.64,1.08
28,空頭出場,Close entry(s) order Short,2021-12-05 15:15,48648,10.279009,3607.93,0.72,227.62,3.73,3936.86,0.78,3052.87,0.61
28,空頭進場,Short,2021-12-05 14:15,48999,10.279009,3607.93,0.72,227.62,3.73,3936.86,0.78,3052.87,0.61
27,空頭出場,Close entry(s) order Short,2021-12-05 06:15,49436,2.129365,-3496.42,-3.44,-3380.31,-3.49,3392.08,3.33,4224.66,4.15
27,空頭進場,Short,2021-12-04 06:45,47794,2.129365,-3496.42,-3.44,-3380.31,-3.49,3392.08,3.33,4224.66,4.15
26,多頭出場,Close entry(s) order Long,2021-12-03 10:45,56893,14.48429,-4692.91,-0.57,116.11,-4.48,738.70,0.09,6836.58,0.82
26,多頭進場,Long,2021-12-03 10:15,57217,14.48429,-4692.91,-0.57,116.11,-4.48,738.70,0.09,6836.58,0.82
25,多頭出場,Close entry(s) order Long,2021-11-30 15:15,58874,8.295743,4894.49,1.01,4809.02,4.9,6628.30,1.37,4935.97,1.02
25,多頭進場,Long,2021-11-30 12:15,58284,8.295743,4894.49,1.01,4809.02,4.9,6628.30,1.37,4935.97,1.02
24,多頭出場,Close entry(s) order Long,2021-11-29 17:30,58647,11.660503,7311.14,1.08,-85.47,7.9,8232.32,1.22,827.90,0.12
24,多頭進場,Long,2021-11-29 17:15,58020,11.660503,7311.14,1.08,-85.47,7.9,8232.32,1.22,827.90,0.12
23,多頭出場,Close entry(s) order Long,2021-11-29 05:15,57311,11.136272,-2795.20,-0.44,-7396.60,-2.93,0,0,3107.02,0.48
23,多頭進場,Long,2021-11-29 04:15,57562,11.136272,-2795.20,-0.44,-7396.60,-2.93,0,0,3107.02,0.48
22,多頭出場,Close entry(s) order Long,2021-11-28 21:00,54987,9.11443,2187.46,0.44,-4601.40,2.35,4128.84,0.83,1266.91,0.25
22,多頭進場,Long,2021-11-28 19:45,54747,9.11443,2187.46,0.44,-4601.40,2.35,4128.84,0.83,1266.91,0.25
21,空頭出場,Close entry(s) order Short,2021-11-28 13:45,54251,13.446158,1734.55,0.24,-6788.86,1.9,1734.55,0.24,1761.45,0.24
21,空頭進場,Short,2021-11-28 12:30,54380,13.446158,1734.55,0.24,-6788.86,1.9,1734.55,0.24,1761.45,0.24
20,空頭出場,Close entry(s) order Short,2021-11-27 21:00,54290,11.972229,2143.03,0.33,-8523.42,2.4,3687.45,0.57,1328.92,0.2
20,空頭進場,Short,2021-11-27 20:45,54469,11.972229,2143.03,0.33,-8523.42,2.4,3687.45,0.57,1328.92,0.2
19,多頭出場,Close entry(s) order Long,2021-11-25 11:45,57932,11.829349,-5808.21,-0.84,-10666.45,-6.1,910.86,0.13,6210.41,0.9
19,多頭進場,Long,2021-11-25 10:15,58423,11.829349,-5808.21,-0.84,-10666.45,-6.1,910.86,0.13,6210.41,0.9
18,多頭出場,Close entry(s) order Long,2021-11-25 00:45,58006,11.658573,6167.39,0.92,-4858.24,6.93,6528.80,0.97,233.17,0.03
18,多頭進場,Long,2021-11-25 00:30,57477,11.658573,6167.39,0.92,-4858.24,6.93,6528.80,0.97,233.17,0.03
17,多頭出場,Close entry(s) order Long,2021-11-24 22:30,57217,9.671405,-2185.74,-0.39,-11025.62,-2.4,560.94,0.1,2853.06,0.51
17,多頭進場,Long,2021-11-24 21:00,57443,9.671405,-2185.74,-0.39,-11025.62,-2.4,560.94,0.1,2853.06,0.51
16,空頭出場,Close entry(s) order Short,2021-11-23 11:45,56050,5.625172,3481.98,1.09,-8839.88,3.97,3481.98,1.09,5928.93,1.86
16,空頭進場,Short,2021-11-23 10:00,56669,5.625172,3481.98,1.09,-8839.88,3.97,3481.98,1.09,5928.93,1.86
15,多頭出場,Close entry(s) order Long,2021-11-21 18:30,59475,10.603295,-4930.53,-0.78,-12321.87,-5.32,1601.10,0.25,6361.98,1
15,多頭進場,Long,2021-11-21 17:00,59940,10.603295,-4930.53,-0.78,-12321.87,-5.32,1601.10,0.25,6361.98,1
14,多頭出場,Close entry(s) order Long,2021-11-20 21:45,59680,7.78736,1977.99,0.43,-7391.33,2.18,2118.16,0.46,2764.51,0.6
14,多頭進場,Long,2021-11-20 18:30,59426,7.78736,1977.99,0.43,-7391.33,2.18,2118.16,0.46,2764.51,0.6
13,空頭出場,Close entry(s) order Short,2021-11-20 00:00,58126,11.780261,-4994.83,-0.73,-9369.32,-5.22,0,0,5701.65,0.84
13,空頭進場,Short,2021-11-19 21:15,57702,11.780261,-4994.83,-0.73,-9369.32,-5.22,0,0,5701.65,0.84
12,多頭出場,Close entry(s) order Long,2021-11-15 09:45,65885,13.227326,-5965.52,-0.68,-4374.49,-5.87,674.59,0.08,6759.16,0.77
12,多頭進場,Long,2021-11-15 09:15,66336,13.227326,-5965.52,-0.68,-4374.49,-5.87,674.59,0.08,6759.16,0.77
11,多頭出場,Close entry(s) order Long,2021-11-15 07:30,65661,20.760569,-3404.73,-0.25,1591.03,-3.24,2283.66,0.17,3986.03,0.29
11,多頭進場,Long,2021-11-15 06:30,65825,20.760569,-3404.73,-0.25,1591.03,-3.24,2283.66,0.17,3986.03,0.29
10,多頭出場,Close entry(s) order Long,2021-11-15 00:00,65510,11.790251,6649.70,0.87,4995.77,6.76,6649.70,0.87,176.85,0.02
10,多頭進場,Long,2021-11-14 23:45,64946,11.790251,6649.70,0.87,4995.77,6.76,6649.70,0.87,176.85,0.02
9,多頭出場,Close entry(s) order Long,2021-11-14 01:45,64745,13.206797,-6761.88,-0.78,-1653.94,-6.43,330.17,0.04,8029.73,0.93
9,多頭進場,Long,2021-11-14 00:30,65257,13.206797,-6761.88,-0.78,-1653.94,-6.43,330.17,0.04,8029.73,0.93
8,空頭出場,Close entry(s) order Short,2021-11-10 20:00,66652,8.108246,3275.73,0.6,5107.94,3.22,3932.50,0.72,1613.54,0.3
8,空頭進場,Short,2021-11-10 19:45,67056,8.108246,3275.73,0.6,5107.94,3.22,3932.50,0.72,1613.54,0.3
7,多頭出場,Close entry(s) order Long,2021-11-10 14:15,68745,7.147683,5325.02,1.1,1832.21,5.52,5325.02,1.1,550.37,0.11
7,多頭進場,Long,2021-11-10 14:00,68000,7.147683,5325.02,1.1,1832.21,5.52,5325.02,1.1,550.37,0.11
6,多頭出場,Close entry(s) order Long,2021-11-08 16:00,66424,9.80209,2489.73,0.38,-3492.81,2.65,3430.73,0.53,735.16,0.11
6,多頭進場,Long,2021-11-08 15:45,66170,9.80209,2489.73,0.38,-3492.81,2.65,3430.73,0.53,735.16,0.11
5,多頭出場,Close entry(s) order Long,2021-11-08 08:30,65777,10.060615,-2012.12,-0.3,-5982.54,-2.1,332.00,0.05,2303.88,0.35
5,多頭進場,Long,2021-11-08 08:00,65977,10.060615,-2012.12,-0.3,-5982.54,-2.1,332.00,0.05,2303.88,0.35
4,多頭出場,Close entry(s) order Long,2021-11-07 10:45,61895,15.833639,-4955.93,-0.5,-3970.42,-4.91,2010.87,0.2,4955.93,0.5
4,多頭進場,Long,2021-11-07 10:15,62208,15.833639,-4955.93,-0.5,-3970.42,-4.91,2010.87,0.2,4955.93,0.5
3,多頭出場,Close entry(s) order Long,2021-11-07 04:15,62243,17.599621,1407.97,0.13,985.51,1.41,3379.13,0.31,774.38,0.07
3,多頭進場,Long,2021-11-07 03:45,62163,17.599621,1407.97,0.13,985.51,1.41,3379.13,0.31,774.38,0.07
